更新时间,#genre#
20251010 01:51,url


RespoTime,whitelist,#genre#
1840.25ms,蘑菇影厅,http://cfss.cc/cdn/hy/11601981.m3u8
1840.41ms,尽整没用D,http://iptv.jxpan.vip:18888/aio/douyu/8791622
1840.55ms,总统影院84,http://jiaojirentv.top/2020/yy.php?id=1352227227
1840.71ms,埋堆堆22,http://live.nctv.top/huya.php?id=23740162
1841.26ms,秒?a,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
1841.48ms,律子桑,https://www.goodiptv.club/douyu/9371308
1841.62ms,末日说电影,https://www.goodiptv.club/douyu/9431125
1842.01ms,埋堆堆28,http://live.nctv.top/huya.php?id=23824171
1842.22ms,锦书致南辞阿,https://www.goodiptv.club/douyu/2894528
1842.27ms,「甘肃」天水交通广播,https://tv.iill.top/fm/1389
1842.90ms,三斤呦,https://www.goodiptv.club/douyu/9047933
1843.16ms,龙视爱笑会议室,https://www.goodiptv.club/douyu/9375430
1843.22ms,女团社颜老师,https://www.goodiptv.club/douyu/11327316
1843.33ms,剧燃有趣,https://www.goodiptv.club/douyu/10329702
1843.53ms,贾贵队长真男神,http://zzy789.xyz/douyu1.php?id=299854
1843.57ms,[HD]mc tv,https://stream1.freetv.fun/mc-tv-1.ctv
1843.57ms,开心锤锤动漫,http://iptv.jxpan.vip:18888/aio/douyu/9018297
1844.18ms,昵称违规-pTSEbHriOn,http://iptv.jxpan.vip:18888/aio/huya/23863796
1844.27ms,全职猎人,http://live.nctv.top/huya.php?id=30080254
1845.31ms,布谷bugu,http://iptv.jxpan.vip:18888/aio/huya/29982671
1845.64ms,沂沐啊,https://www.goodiptv.club/douyu/9481137
1846.63ms,狄胖胖与李乖乖,https://www.goodiptv.club/douyu/12183882
1847.02ms,镇江综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
1847.63ms,学徒郭昱麟,https://www.goodiptv.club/douyu/8871095
1847.80ms,爆裂电影2,http://iptv.jxpan.vip:18888/aio/huya/29982678
1848.26ms,[SD]cartoon network uhd *m,https://stream1.freetv.fun/cartoon-network-uhd--m-1.ctv
1848.30ms,黑龙江卫视,http://1b6467f415.iok.la:9931/tsfile/live/1070_1.m3u8
1848.44ms,漫画解说,http://luobo.bkpcp.top/yy/1382735568
1848.63ms,斗鱼-凌儿影院,http://129.150.54.232:10001/douyu/1377142
1849.28ms,名人物语DY,https://www.goodiptv.club/douyu/9539063
1849.43ms,虎牙放映厅,http://iptv.jxpan.vip:18888/aio/huya/11602077
1850.47ms,哈利影视,https://www.goodiptv.club/douyu/8475821
1850.61ms,●电影_甄子丹,http://39.108.209.49:2999/huya/11352935
1850.63ms,女王泡面V,https://www.goodiptv.club/douyu/9369937
1850.71ms,迷失,http://iptv.jxpan.vip:18888/aio/huya/11602041
1850.77ms,TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
1850.92ms,北京大蜜,http://epg.112114.xyz/douyu/805235
1851.16ms,木子李说故事,http://live.nctv.top/huya.php?id=24030276
1851.50ms,公共新闻频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsgonggong/600/index.m3u8?msisdn=202510100001393b79c066c9644187b5d0f0795a5a7404&mdspid=&spid=699067&netType=0&sid=5500260520&pid=2028597139&timestamp=20251010000139&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064693&ParentNodeID=-99&assertID=5500260520&client_ip=106.13.250.89&SecurityKey=20251010000139&promotionId=&mvid=5100186429&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=935c5331142f38edc9a32a022d9c3556&ddCalcu=6953e5513c6c5093d3212104a22f33a89ecd
1851.86ms,[BD]classic movies ==,https://stream1.freetv.fun/classic-movies-2.ctv
1851.89ms,老烟斗鬼故事,http://iptv.jxpan.vip:18888/aio/douyu/2337939
1852.05ms,俩个麻瓜,https://www.goodiptv.club/douyu/10121755
1852.16ms,[SD]food network *m,https://stream1.freetv.fun/food-network--m-1.ctv
1852.79ms,强人说笑,https://www.goodiptv.club/douyu/10329713
1852.80ms,枪战虎牙,http://cfss.cc/cdn/hy/21059579.m3u8
1853.20ms,是纯洁上校,https://www.goodiptv.club/douyu/9666042
1853.21ms,CF柒年,https://www.goodiptv.club/douyu/9087887
1854.28ms,驴哥说电影,https://www.goodiptv.club/douyu/5376478
1854.61ms,今朝之长天,http://iptv.jxpan.vip:18888/aio/huya/29465866
1854.82ms,竹儿公公,https://www.goodiptv.club/douyu/8807568
1855.04ms,五分钟电影汇,https://www.goodiptv.club/douyu/8443438
1855.05ms,一代枭雄,http://cfss.cc/cdn/hy/11342398.m3u8
1855.26ms,天龙八部,http://luobo.bkpcp.top/yy/1351814644
1855.50ms,性感大妈,http://iptv.jxpan.vip:18888/aio/huya/11602075
1855.77ms,小陶气说动漫,https://www.goodiptv.club/douyu/9527700
1856.12ms,道长我们私奔吧,http://iptv.jxpan.vip:18888/aio/huya/26355834
1857.37ms,小雪宝cr,https://www.goodiptv.club/douyu/920389
1857.62ms,内蒙卡秋,https://www.goodiptv.club/douyu/9067858
1857.94ms,涛哥测评,https://www.goodiptv.club/douyu/613850
1858.89ms,解说_续哥说电影,https://live.metshop.top/huya/24396472
1859.07ms,夏夜柚子树,https://www.goodiptv.club/douyu/9606419
1859.64ms,爱黏人的圆子,https://www.goodiptv.club/douyu/9576933
1859.64ms,[BD]广元综合,https://stream1.freetv.fun/yan-yuan-zong-he-2.ctv
1859.95ms,跑跑卡丁车,https://live.ottiptv.cc/douyu/7722576
1860.10ms,浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?
1860.29ms,黄金妖狐猫,http://iptv.jxpan.vip:18888/aio/huya/30080157
1860.53ms,剧集_新三国,http://live.nctv.top/huya.php?id=11352944
1861.14ms,港剧日记,http://iptv.jxpan.vip:18888/aio/huya/23903130
1861.35ms,扫黄先锋,http://cfss.cc/cdn/hy/29465855.m3u8
1861.99ms,大力学姐,https://www.goodiptv.club/douyu/8784719
1862.04ms,苹果Zei甜,https://www.goodiptv.club/douyu/1174353
1862.05ms,龙哥盘电影,https://www.goodiptv.club/douyu/9736161
1862.70ms,港剧日常,http://iptv.jxpan.vip:18888/aio/huya/23903123
1862.76ms,追梦凌宝,http://iptv.jxpan.vip:18888/aio/douyu/1377142
1863.84ms,舍前棕,http://iptv.jxpan.vip:18888/aio/huya/26355844
1864.02ms,卿离倾心,https://www.goodiptv.club/douyu/7286439
1864.09ms,小三笠笠酱,https://www.goodiptv.club/douyu/9188696
1864.27ms,大唐双龙,http://cfss.cc/cdn/hy/29465850.m3u8
1865.35ms,都市夜魔人老王,https://www.goodiptv.club/douyu/610972
1865.57ms,美人而已,https://www.goodiptv.club/douyu/5138817
1865.65ms,a萌小翘臀,https://www.goodiptv.club/douyu/7552568
1865.90ms,龙视超级笑匠,https://www.goodiptv.club/douyu/9375450
1866.63ms,石神v,http://live.nctv.top/huya.php?id=24596497
1867.23ms,埋堆堆30,http://live.nctv.top/huya.php?id=23863778
1867.55ms,Rai 5 Ⓖ,https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=395276&output=7&forceUserAgent=rainet/4.0.5
1868.22ms,颜雪落落落,https://www.goodiptv.club/douyu/8864291
1868.75ms,嘤嘤嘤,http://iptv.jxpan.vip:18888/aio/huya/11336579
1868.87ms,电影_经典港片,http://live.nctv.top/huya.php?id=11352965
1868.99ms,[BD]1 plus 1 марафон,https://stream1.freetv.fun/1-plus-1-marafon-4.ctv
1869.24ms,解说_刘老师说电影,http://live.nctv.top/huya.php?id=20289754
1869.48ms,UCL,https://redirector.rudo.video/hls-video/c54ac2799874375c81c1672abb700870537c5223/ucl/ucl.smil/playlist.m3u8
1869.58ms,西藏卫视FHD,http://106.53.99.30/tv/api.php?id=xzws
1870.39ms,包蛋超人,http://iptv.jxpan.vip:18888/aio/huya/11342400
1870.40ms,晓麦讲电影,https://www.goodiptv.club/douyu/453963
1870.71ms,有一辆立标奔驰,https://www.goodiptv.club/douyu/12442176
1870.78ms,三国颜老师,https://www.goodiptv.club/douyu/12253936
1871.04ms,CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
1871.14ms,●电影_美国大片3,http://59.153.164.107:6868/huya/11601980
1871.25ms,斗鱼-片荒的日子,http://129.150.54.232:10001/douyu/4258555
1872.02ms,[BD]viutv,https://stream1.freetv.fun/viutv-8.ctv
1872.22ms,饭团剧社,http://iptv.jxpan.vip:18888/aio/huya/30399978
1872.32ms,马小跳在这儿,https://www.goodiptv.club/douyu/9722147
1873.04ms,俗哥看电影,https://www.goodiptv.club/douyu/2161818
1873.74ms,海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws&?key=txiptv#http://genglei.8866.org:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
1873.87ms,前无古人147,http://iptv.jxpan.vip:18888/aio/huya/11352901
1874.10ms,阿坝若尔盖综合,http://8.138.7.223/tv/sc.php?id=ab_reg1
1874.30ms,仓鼠大逃亡,https://www.goodiptv.club/douyu/10354920
1874.35ms,内蒙古卫视,https://stream1.freetv.fun/3b0b850483e1ae63e74c17427d2269d7e47b36a1293d8236d90150c5a14ac1fb.ctv
1874.40ms,怪兽,https://isus.cc/php/huya.php?id=21059577
1874.85ms,吕梓昂,http://iptv.jxpan.vip:18888/aio/huya/30080248
1875.35ms,小妖孽,http://iptv.jxpan.vip:18888/aio/huya/11602088
1876.12ms,我为卿狂1991年,https://play.hhuus.com/play/5eVWr7Ba/index.m3u8
1876.53ms,遂宁蓬溪新闻综合,http://8.138.7.223/tv/sc.php?id=sn_px1
1876.56ms,很优美,https://www.goodiptv.club/douyu/7528160
1876.69ms,斗鱼电影18,http://epg.112114.xyz/douyu/7314294
1877.07ms,[VGA]湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-23.ctv
1877.87ms,姜绒绒,https://www.goodiptv.club/douyu/9352671
1878.25ms,老王忆经典,https://www.goodiptv.club/douyu/9687733
1878.26ms,●电影_喜剧,http://39.108.209.49:2999/huya/11352877
1878.52ms,鲨手不太冷的影迷,http://iptv.jxpan.vip:18888/aio/huya/21059586
1878.92ms,罐装老K,https://www.goodiptv.club/douyu/9566210
1879.27ms,末日电影合集,http://luobo.bkpcp.top/yy/1354889019
1880.30ms,草帽丶海贼团997925,https://live.ottiptv.cc/douyu/997925
1880.39ms,动画魂,https://www.goodiptv.club/douyu/9393242
1880.43ms,黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
1880.91ms,钱小元说电影,https://www.goodiptv.club/douyu/9368265
1881.01ms,止戈电影,http://iptv.jxpan.vip:18888/aio/huya/19863777
1881.11ms,龙岭迷窟,http://cfss.cc/cdn/hy/29465863.m3u8
1881.16ms,锋哥聊商机,https://www.goodiptv.club/douyu/9472141
1883.24ms,绥化新闻综合,https://liveplaysr.dbw.cn/lsdream/amzPoBP/1000/live.m3u8
1883.41ms,解说_乌贼说电影,http://live.nctv.top/huya.php?id=16604522
1884.30ms,MK青凌,https://www.goodiptv.club/douyu/9488836
1884.58ms,天龙八部,http://luobo.bkpcp.top/yy/1382736855
1884.66ms,酱婶儿电影,http://iptv.jxpan.vip:18888/aio/huya/24396474
1884.84ms,薛教授,http://iptv.jxpan.vip:18888/aio/huya/11342385
1885.09ms,敬汉卿250,https://www.goodiptv.club/douyu/2912165
1885.20ms,[BD]湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-14.ctv
1885.63ms,[BD]无线新闻,https://stream1.freetv.fun/wu-xian-xin-wen-6.ctv
1885.63ms,[VGA]ebs2,https://stream1.freetv.fun/ebs2-1.ctv
1885.71ms,「吉林」资讯广播,https://tv.iill.top/fm/829
1885.95ms,魔女嘉尔Gabrielle,http://iptv.jxpan.vip:18888/aio/douyu/9674566
1886.19ms,北大落说大片,http://129.150.54.232:10001/douyu/8828811
1886.73ms,无线赛马,http://bxtv.3a.ink/api.php?id=18
1886.76ms,阿成漫漫看,https://www.goodiptv.club/douyu/8799435
1886.81ms,威生天霖579,http://iptv.jxpan.vip:18888/aio/douyu/9393403
1887.10ms,箩卜君,https://www.goodiptv.club/douyu/7495810
1887.12ms,一个路人-张梦弘,https://vdse.bdstatic.com//2b985808630e6210244f14c10fc2bfab.mp4
1887.43ms,斗鱼-动画,http://129.150.54.232:10001/douyu/7528160
1887.46ms,大道遺所思,http://iptv.jxpan.vip:18888/aio/huya/26355768
1887.88ms,[BD]к2,https://stream1.freetv.fun/k2-2.ctv
1888.62ms,斗鱼-可乐影视,http://129.150.54.232:10001/douyu/20415
1888.89ms,玩大变成光,http://iptv.jxpan.vip:18888/aio/huya/21059608
1888.98ms,是不是Pro,https://www.goodiptv.club/douyu/9475113
1888.98ms,延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8
1889.02ms,拳击大王,https://www.goodiptv.club/douyu/9385340
1890.10ms,内有恶龙,http://iptv.jxpan.vip:18888/aio/huya/29982674
1890.15ms,火影忍者,http://cdn.jdshipin.com:8880/huya.php?id=29465866
1890.37ms,傲笑红尘君,http://iptv.jxpan.vip:18888/aio/huya/29982645
1890.55ms,冰糖葫芦没放盐V,https://www.goodiptv.club/douyu/3505453
1890.63ms,山东卫视,http://z.b.bkpcp.top/m.php?id=sdws
1890.64ms,寞尛北,http://iptv.jxpan.vip:18888/aio/huya/11602076
1890.86ms,辽宁卫视,http://1b6467f415.iok.la:9931/tsfile/live/1069_1.m3u8
1891.10ms,LOUIS樱,https://www.goodiptv.club/douyu/9235284
1891.17ms,「青海」藏语广播,https://tv.iill.top/fm/614
1892.23ms,是真的林虎LinHu,https://www.goodiptv.club/douyu/9540113
1892.37ms,Lego Channel (1080p),https://jmp2.uk/stvp-GBBC4300005AL
1892.59ms,个人向,http://iptv.jxpan.vip:18888/aio/huya/11352963
1893.01ms,斗鱼-粤语电影,http://129.150.54.232:10001/douyu/1226741
1893.13ms,没腿毛的哥哥,http://iptv.jxpan.vip:18888/aio/douyu/9720447
1893.27ms,TVM3,https://edge19.vedge.infomaniak.com/livecast/tvm3/chunklist_w296076437.m3u8
1893.38ms,[BD]深圳卫视高清,https://stream1.freetv.fun/shen-zhen-wei-shi-gao-qing-5.ctv
1893.79ms,大瓜,http://live.nctv.top/huya.php?id=11342436
1894.20ms,江西农村广播·绿色985,http://satellitepull.cnr.cn/live/wx32jiangxncgb/playlist.m3u8
1894.21ms,上海第一财经,http://106.53.99.30/tv/hot.php?id=dycj
1894.80ms,搞笑动漫大本营,https://www.goodiptv.club/douyu/9650181
1895.35ms,小侠来了,https://www.goodiptv.club/douyu/9734042
1895.56ms,傲娇一喵喵,https://www.goodiptv.club/douyu/9392610
1896.09ms,埋堆堆33,http://live.nctv.top/huya.php?id=23734211
1896.27ms,美亚电影国流,http://bxtv.3a.ink/api.php?id=meiya
1897.03ms,老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251010000135469c2cc10c404ec798eb995987cff4ca&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251010000135&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.89&SecurityKey=20251010000135&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0d51dcc01e292a0a87ee3e64f531a4cf&ddCalcu=f0cde451a141d03c5cf0416ee239e2ea708a
1897.09ms,虎牙影院,http://iptv.jxpan.vip:18888/aio/huya/11601968
1897.09ms,万事通熊猫,https://www.goodiptv.club/douyu/7812810
1897.55ms,奇光主播8009547,https://live.ottiptv.cc/douyu/8009547
1897.80ms,贾贵队长真男神,http://iptv.jxpan.vip:18888/aio/douyu/299854
1898.02ms,云南虫谷,http://cfss.cc/cdn/hy/11352898.m3u8
1898.15ms,Aan2619742,https://www.goodiptv.club/douyu/11753064
1899.42ms,看电影了没V,https://www.goodiptv.club/douyu/9562616
1899.60ms,酷酷的滕,https://www.goodiptv.club/douyu/1286383
1900.22ms,墨逗电影,https://www.goodiptv.club/douyu/9614847
1900.53ms,罗江新闻综合,http://pull.luojiangrongmei.com/ljds/ljtv.m3u8
1900.61ms,懒猫是只喵,https://www.goodiptv.club/douyu/260322
1900.77ms,程情寫意,https://www.goodiptv.club/douyu/9191358
1901.72ms,5毒士,https://www.goodiptv.club/douyu/9406600
1901.78ms,祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8?zshanxd
1902.03ms,鸽宝小改改,http://iptv.jxpan.vip:18888/aio/huya/11601970
1902.28ms,且听我说,http://iptv.jxpan.vip:18888/aio/huya/20985820
1902.39ms,中二的骚年,http://iptv.jxpan.vip:18888/aio/huya/11602054
1902.51ms,斗鱼-大胡子魏,http://129.150.54.232:10001/douyu/8792763
1902.65ms,开心嘴炮,https://www.goodiptv.club/douyu/9026377
1902.66ms,创世纪,http://live.nctv.top/huya.php?id=23749083
1902.85ms,东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
1902.93ms,笙歌,http://iptv.jxpan.vip:18888/aio/huya/11352965
1903.00ms,三级风月宝鉴之淫乱,https://server17.535fs.com/video/m3u8/202505/18/2e5b6f07a6bd/playlist.m3u8
1904.04ms,小猪搞笑精选,https://www.goodiptv.club/douyu/10329752
1904.69ms,海盗虎牙,http://cfss.cc/cdn/hy/21059595.m3u8
1904.71ms,电影_蜘蛛侠,http://live.nctv.top/huya.php?id=21059599
1904.77ms,冷漠-再爱也没有用,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_5834217&response=res&format=mp4&type=convert_url
1904.99ms,使徒行者,http://cfss.cc/cdn/hy/23734256.flv
1905.21ms,水晶awa,http://iptv.jxpan.vip:18888/aio/huya/30080247
1905.50ms,「山东」济南都市广播,https://tv.iill.top/fm/724
1906.10ms,3说电影,https://www.goodiptv.club/douyu/9643264
1906.62ms,斗鱼-荒野建造者,http://129.150.54.232:10001/douyu/9611578
1906.77ms,酉晨君,https://www.goodiptv.club/douyu/9484541
1906.91ms,「斗鱼」无畏契约,https://live.iill.top/douyu/4585645
1907.16ms,柳舟计,http://cfss.cc/cdn/hy/23860039.m3u8
1907.69ms,福州广播,http://live.zohi.tv/audio/s10001-FM893/index.m3u8
1907.74ms,莱纳电影,https://www.goodiptv.club/douyu/9356937
1907.74ms,偏偏喜欢你,http://mobi.kuwo.cn/tmevideo/tme1257667.mp4
1907.92ms,山如翠浪帶,http://iptv.jxpan.vip:18888/aio/huya/26355806
1908.11ms,月影Yueing212,https://www.goodiptv.club/douyu/8885525
1908.22ms,[SD]cctv-15,https://stream1.freetv.fun/cctv-15-11.ctv
1908.44ms,明悦照母归第1-20集,https://v.gsuus.com/play/9b6Zrwlb/index.m3u8
1908.69ms,SAO东西又再说SAO话,http://iptv.jxpan.vip:18888/aio/douyu/8833450
1908.75ms,狗毛电影,https://www.goodiptv.club/douyu/9356637
1909.03ms,Poison丶冰冰,https://www.goodiptv.club/douyu/74374
1909.53ms,梦夫人啊,https://www.goodiptv.club/douyu/9384527
1909.53ms,冷漠-多情的人不该相遇,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1041689&response=res&format=mp4&type=convert_url
1909.64ms,凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-18.ctv
1910.13ms,阿福ThomasV,https://www.goodiptv.club/douyu/9194089
1910.25ms,周星驰的直播间,https://www.goodiptv.club/douyu/8257039
1910.36ms,新蓝翔新三国,http://zzy789.xyz/douyu1.php?id=12210085
1910.55ms,「重庆」之声,https://tv.iill.top/fm/1330
1911.00ms,【西游】由爱故生怨，怨恨交缠，那又何苦,http://epg.112114.xyz/douyu/9518204
1911.03ms,五家渠综合频道,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
1911.46ms,解说_刘老师说电影,https://live.metshop.top/huya/20289754
1911.72ms,二次元fans鹿鹿,https://www.goodiptv.club/douyu/8661526
1911.81ms,周润发,http://cfss.cc/cdn/hy/11342387.m3u8
1912.00ms,还我瓢瓢拳,http://iptv.jxpan.vip:18888/aio/huya/21059578
1912.22ms,牛奶味的梦猪猪,https://www.goodiptv.club/douyu/5261342
1912.27ms,代娱说美剧,https://www.goodiptv.club/douyu/9123570
1912.33ms,海峡卫视,http://8.138.7.223/tv/migu3.php?id=hxws
1912.54ms,荒野建筑指南,https://www.goodiptv.club/douyu/10226974
1912.59ms,王德发的导演小阿伟,https://www.goodiptv.club/douyu/9430799
1912.76ms,梁家辉播,http://cfss.cc/cdn/hy/11342429.m3u8
1913.40ms,安琪儿的羽翼,https://www.goodiptv.club/douyu/9388783
1913.57ms,小蘑菇,http://iptv.jxpan.vip:18888/aio/huya/11601981
1913.85ms,「青海」经济广播,https://tv.iill.top/fm/617
1914.85ms,OneGuy丶,https://www.goodiptv.club/douyu/9734098
1915.41ms,亮剑,http://cfss.cc/cdn/hy/30080238.m3u8
1915.41ms,陌离-小欣,http://iptv.jxpan.vip:18888/aio/huya/11342397
1915.45ms,埋堆堆37,http://live.nctv.top/huya.php?id=23863822
1915.84ms,橙記Orange丶,https://www.goodiptv.club/douyu/4549169
1916.05ms,横而为己任,http://iptv.jxpan.vip:18888/aio/huya/26355837
1916.06ms,警匪,http://cdn.jdshipin.com:8880/huya.php?id=11352886
1916.28ms,崇州电视1套,http://8.138.7.223/tv/cditv.php?id=cztv
1916.32ms,大魔王说游,https://www.goodiptv.club/douyu/10415661
1916.34ms,星星影院,https://www.goodiptv.club/huya/30957454
1916.84ms,狄仁杰,http://cfss.cc/cdn/hy/30080229.m3u8
1917.07ms,小猪猪,http://iptv.jxpan.vip:18888/aio/huya/11342416
1917.07ms,王俊凯的资源组,https://www.goodiptv.club/douyu/8862216
1917.47ms,俄罗斯第一,https://streaming.skynetconnect.online/live/210.m3u8
1917.66ms,神羊说电影,http://129.150.54.232:10001/douyu/9443552
1918.09ms,搞笑院长,https://www.goodiptv.club/douyu/8829915
1918.20ms,用户4158070243,https://www.goodiptv.club/douyu/11752458
1918.41ms,树根龙门阵,https://www.goodiptv.club/douyu/1833459
1918.95ms,泼辣滴小弟弟,http://iptv.jxpan.vip:18888/aio/douyu/8912325
1919.08ms,福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
1919.12ms,[BD]bbc world news *m,https://stream1.freetv.fun/bbc-world-news--m-1.ctv
1919.75ms,九冢嵬,https://www.goodiptv.club/douyu/9393501
1920.46ms,追寻那解不开的问题,https://www.goodiptv.club/douyu/5727066
1920.47ms,重庆卫视 (576p) [Not 24/7],http://183.207.248.71/gitv/live1/G_CHONGQING/G_CHONGQING
1921.13ms,马呜呜,http://iptv.jxpan.vip:18888/aio/huya/29982631
1921.34ms,剧集_老三国,http://cfss.cc/cdn/hy/11602081.m3u8
1921.65ms,妖孽CC,http://iptv.jxpan.vip:18888/aio/huya/11352945
1922.41ms,广安武胜综合,http://8.138.7.223/tv/sc.php?id=ga_ws1
1922.45ms,博然讲电影,https://www.goodiptv.club/douyu/9561992
1923.20ms,圈踢动漫,https://www.goodiptv.club/douyu/1952680
1923.27ms,浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
1923.48ms,新闻广播,https://tv.iill.top/fm/550
1923.62ms,埋堆堆02,http://live.nctv.top/huya.php?id=23735126
1926.18ms,惡紫之奪氈酒,http://iptv.jxpan.vip:18888/aio/huya/26355866
1926.50ms,埋堆堆03,http://live.nctv.top/huya.php?id=23865152
1926.98ms,蔡恩雨Priscilla,https://www.goodiptv.club/douyu/9662853
1926.98ms,神行大宝,http://iptv.jxpan.vip:18888/aio/huya/24514506
1927.23ms,我是一只西瓜啊,https://www.goodiptv.club/douyu/9065082
1927.30ms,TBN Pacific,https://broadcast.tbnpacific.org.au:4430/stream/TBNPacificTV/playlist.m3u8
1927.42ms,苏仨,http://iptv.jxpan.vip:18888/aio/huya/11601972
1927.53ms,[BD]山东卫视,https://stream1.freetv.fun/shan-dong-wei-shi-26.ctv
1927.55ms,电视指南,http://183.11.239.36:808/hls/13/index.m3u8
1927.59ms,[HD]canal gov,https://stream1.freetv.fun/canal-gov-2.ctv
1928.23ms,影视集装箱,https://www.goodiptv.club/douyu/8651489
1928.80ms,「广东」新闻广播,https://tv.iill.top/fm/487
1928.82ms,歌团★046,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181243061.mp4
1928.94ms,动漫推荐i,https://www.goodiptv.club/douyu/5187099
1929.08ms,BetterMan北北,https://www.goodiptv.club/douyu/8507023
1929.43ms,「四川」宜宾音乐广播,https://tv.iill.top/fm/3272
1929.56ms,微凉不小行,http://iptv.jxpan.vip:18888/aio/huya/30080215
1929.90ms,玄幻电影,http://iptv.jxpan.vip:18888/aio/huya/11342414
1930.04ms,周六野Zoey,https://www.goodiptv.club/douyu/8912150
1930.07ms,荒野视界,https://www.goodiptv.club/douyu/10675329
1930.34ms,KBS Story,http://mytv.dothome.co.kr/ch/catv/4.php
1931.08ms,阿苏电影,https://www.goodiptv.club/douyu/9037784
1931.76ms,TSSS映画,https://www.goodiptv.club/douyu/9749339
1931.87ms,7块说故事,http://live.nctv.top/huya.php?id=276618046
1932.09ms,宝蓝和朋友们,https://www.goodiptv.club/douyu/9283356
1932.43ms,阿坝新闻综合,http://apppull.aba-news.com.cn/live/be5325350190100009f6751d00000000.flv?wsSecret=ddd23d18b26744116ef3e201de2c9683&wsTime=2019657600
1932.73ms,阿斗归来了,http://iptv.jxpan.vip:18888/aio/huya/13303478
1933.07ms,黑T毒物,https://www.goodiptv.club/douyu/3579219
1933.68ms,内蒙古经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
1935.08ms,贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8
1936.24ms,老来事業斷橋邊,http://iptv.jxpan.vip:18888/aio/huya/26355853
1936.52ms,[SD]cbbc uhd *m,https://stream1.freetv.fun/cbbc-uhd--m-1.ctv
1936.52ms,冷漠-古咖啡,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3142984&response=res&format=mp4&type=convert_url
1936.61ms,ljgdy,https://www.goodiptv.club/douyu/1600769
1937.03ms,蔡老板家的长工丶,https://www.goodiptv.club/douyu/8869614
1937.10ms,睡丝虫,https://www.goodiptv.club/douyu/10308234
1937.31ms,AK萌虎,https://www.goodiptv.club/douyu/4049310
1937.38ms,粤男有话儿,https://www.goodiptv.club/douyu/8764282
1937.46ms,奇兮兮悄陌,https://www.goodiptv.club/douyu/953193
1937.80ms,总统影院14,http://cfss.cc/cdn/hy/11352881.flv
1937.86ms,然续续,https://www.goodiptv.club/douyu/9609171
1937.88ms,欢乐剧场,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c56_fast_951_720P_t10/c56_fast_951_720P_t10.m3u8?d
1938.06ms,斗鱼电影HD24,http://epg.112114.xyz/douyu/315131
1938.43ms,解说_俗哥看电影,https://live.metshop.top/huya/15452736
1938.66ms,瞬间爆炸,http://iptv.jxpan.vip:18888/aio/huya/11352960
1938.68ms,大庆音乐广播,https://tv.iill.top/fm/2465
1938.88ms,Nei Monggol TV,https://cdn4.skygo.mn/live/disk1/NeigMGL/HLSv3-FTA/NeigMGL.m3u8
1938.94ms,王晶,http://cfss.cc/cdn/hy/11602058.m3u8
